2025-04-19 02:11:41 root         INFO     Starting GetRecords Consumer
2025-04-19 02:12:46 root         INFO     Produced record 49662503229482431778552339175619997151671294878355030018 to Shard shardId-000000000000


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': '25815367-426a-4352-b6a3-28eb4964d9a6', 'customer_number': 327, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 97651, 'browse_history': [{'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1889', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595910639864512599326572142395394
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': '25815367-426a-4352-b6a3-28eb4964d9a6', 'customer_number': 327, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 97651, 'browse_history': [{'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1889', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 211436), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 6, 'total_different_products': 3}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229482431778552339175645384593883202091023859714 to Shard shardId-000000000000


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': '54be4d3a-b07e-41bf-becb-916579f0a6fc', 'customer_number': 489, 'city': 'Toulouse', 'country': 'France', 'credit_limit': 62193, 'browse_history': [{'product_code': 'S18_2625', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_1749', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595910920335302749920884271611906
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': '54be4d3a-b07e-41bf-becb-916579f0a6fc', 'customer_number': 489, 'city': 'Toulouse', 'country': 'France', 'credit_limit': 62193, 'browse_history': [{'product_code': 'S18_2625', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_1749', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 237325), 'overall_product_quantity': 36, 'overall_in_shopping_cart': 10, 'total_different_products': 4}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229482431778552339175674398813553953191216807938 to Shard shardId-000000000000


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': 'a804d3ac-9ed2-44b6-997d-735425d1e1d6', 'customer_number': 208, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 69440, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_2360', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126537313881475785925642747379730
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': 'a804d3ac-9ed2-44b6-997d-735425d1e1d6', 'customer_number': 208, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 69440, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_2360', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 347039), 'overall_product_quantity': 39, 'overall_in_shopping_cart': 29, 'total_different_products': 5}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229482431778552339175766277175844665008494477314 to Shard shardId-000000000000


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': '9daaa7c9-a2ae-4708-b102-a277608a23fd', 'customer_number': 311, 'city': 'NYC', 'country': 'USA', 'credit_limit': 37928, 'browse_history': [{'product_code': 'S24_2887', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S700_1938', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_3167', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126538493793075729805022930665490
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': '9daaa7c9-a2ae-4708-b102-a277608a23fd', 'customer_number': 311, 'city': 'NYC', 'country': 'USA', 'credit_limit': 37928, 'browse_history': [{'product_code': 'S24_2887', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S700_1938', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_3167', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 368861), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 9, 'total_different_products': 3}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229482431778552339175792873543876186850338013186 to Shard shardId-000000000000


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': 'cea4a1f7-3b79-427a-b904-fb3acf95b6f7', 'customer_number': 423, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 139572, 'browse_history': [{'product_code': 'S24_3816', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49662502041700141014410657124911789171568821575262142498
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': 'cea4a1f7-3b79-427a-b904-fb3acf95b6f7', 'customer_number': 423, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 139572, 'browse_history': [{'product_code': 'S24_3816', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 487173), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229504732523750869799043212585914151837567549458 to Shard shardId-000000000001


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': 'b588f0c8-2308-4345-bd49-77308ffa45ce', 'customer_number': 497, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': 50196, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657126017956296516208438349398050
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': 'b588f0c8-2308-4345-bd49-77308ffa45ce', 'customer_number': 497, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': 50196, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 508025), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 2, 'total_different_products': 3}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229504732523750869799061346473208371275188142098 to Shard shardId-000000000001


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': 'ac0977e2-eb4d-489a-a071-a8704c6350ac', 'customer_number': 348, 'city': 'Leipzig', 'country': 'Germany', 'credit_limit': 131433, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_3371', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_2795', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_2206', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657126916188180489878945948237858
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': 'ac0977e2-eb4d-489a-a071-a8704c6350ac', 'customer_number': 348, 'city': 'Leipzig', 'country': 'Germany', 'credit_limit': 131433, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_3371', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_2795', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_2206', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 529459), 'overall_product_quantity': 26, 'overall_in_shopping_cart': 1, 'total_different_products': 5}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229504732523750869799081898212141819971158147090 to Shard shardId-000000000001


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': '75af1d93-35d3-4a0e-951d-3e1cb5c0b788', 'customer_number': 467, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 138978, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49662502041722441759609187739402251724679173941843984434
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': '75af1d93-35d3-4a0e-951d-3e1cb5c0b788', 'customer_number': 467, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 138978, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 647915), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229504732523750869799171358722793302530086404114 to Shard shardId-000000000001


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': 'df04e923-94ba-4cbb-bad4-420a362903a1', 'customer_number': 241, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 29973, 'browse_history': [{'product_code': 'S18_1129', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49662502041722441759609187742561174891332203411325059122
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': 'df04e923-94ba-4cbb-bad4-420a362903a1', 'customer_number': 241, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 29973, 'browse_history': [{'product_code': 'S18_1129', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 669228), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229504732523750869799185865832628678080182878226 to Shard shardId-000000000001


2025-04-19 02:12:46 root         INFO     Read User Session {'session_id': 'ea1e618a-7668-4ed1-a30a-2590e0635bb4', 'customer_number': 416, 'city': 'Salzburg', 'country': 'Austria', 'credit_limit': 90327, 'browse_history': [{'product_code': 'S12_3891', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_2610', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2870', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49662502041722441759609187743054416625734972733080469554
2025-04-19 02:12:46 root         INFO     Processed User Session {'session_id': 'ea1e618a-7668-4ed1-a30a-2590e0635bb4', 'customer_number': 416, 'city': 'Salzburg', 'country': 'Austria', 'credit_limit': 90327, 'browse_history': [{'product_code': 'S12_3891', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_2610', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2870', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 46, 688620), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 22, 'total_different_products': 5}
2025-04-19 02:12:46 root         INFO     Produced record 49662503229504732523750869799205208645742512146978177042 to Shard shardId-000000000001


2025-04-19 02:12:48 root         INFO     Read User Session {'session_id': '55d7bd34-cbe9-4772-964c-799a1eb65d83', 'customer_number': 160, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 22676, 'browse_history': [{'product_code': 'S18_1367', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_3148', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595915186634520169952258331508738
2025-04-19 02:12:48 root         INFO     Processed User Session {'session_id': '55d7bd34-cbe9-4772-964c-799a1eb65d83', 'customer_number': 160, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 22676, 'browse_history': [{'product_code': 'S18_1367', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_3148', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 48, 807052), 'overall_product_quantity': 28, 'overall_in_shopping_cart': 16, 'total_different_products': 5}
2025-04-19 02:12:48 root         INFO     Produced record 49662503229482431778552339177731990558538052252725149698 to Shard shardId-000000000000


2025-04-19 02:12:48 root         INFO     Read User Session {'session_id': '929bb39d-3589-499a-870b-d7e632138106', 'customer_number': 300, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 74194, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595915461060681222473493306671106
2025-04-19 02:12:48 root         INFO     Processed User Session {'session_id': '929bb39d-3589-499a-870b-d7e632138106', 'customer_number': 300, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 74194, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 48, 830589), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:12:48 root         INFO     Produced record 49662503229482431778552339177752542297471500948695154690 to Shard shardId-000000000000


2025-04-19 02:12:48 root         INFO     Read User Session {'session_id': 'ad050f58-f8b4-4d53-b40a-cf069c76ecba', 'customer_number': 233, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 87355, 'browse_history': [{'product_code': 'S18_1342', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_1628', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S32_1268', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_3191', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126543391151570988673307223523346
2025-04-19 02:12:48 root         INFO     Processed User Session {'session_id': 'ad050f58-f8b4-4d53-b40a-cf069c76ecba', 'customer_number': 233, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 87355, 'browse_history': [{'product_code': 'S18_1342', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_1628', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S32_1268', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_3191', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 48, 887882), 'overall_product_quantity': 26, 'overall_in_shopping_cart': 18, 'total_different_products': 4}
2025-04-19 02:12:48 root         INFO     Produced record 49662503229482431778552339177793645775338398340635164674 to Shard shardId-000000000000


2025-04-19 02:12:48 root         INFO     Read User Session {'session_id': 'c1c00290-0af4-4b0e-8bdd-df0c025b2bae', 'customer_number': 379, 'city': 'Salzburg', 'country': 'Austria', 'credit_limit': 115912, 'browse_history': [{'product_code': 'S18_4600', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126543729650800480769819738636306
2025-04-19 02:12:48 root         INFO     Processed User Session {'session_id': 'c1c00290-0af4-4b0e-8bdd-df0c025b2bae', 'customer_number': 379, 'city': 'Salzburg', 'country': 'Austria', 'credit_limit': 115912, 'browse_history': [{'product_code': 'S18_4600', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 48, 918169), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 12, 'total_different_products': 2}
2025-04-19 02:12:48 root         INFO     Produced record 49662503229482431778552339177825077846648378699177525250 to Shard shardId-000000000000


2025-04-19 02:12:48 root         INFO     Read User Session {'session_id': '4152ac02-ef2e-4a45-a895-37a4c21500e1', 'customer_number': 428, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 85711, 'browse_history': [{'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_1097', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126546785815272466555878089162770
2025-04-19 02:12:48 root         INFO     Processed User Session {'session_id': '4152ac02-ef2e-4a45-a895-37a4c21500e1', 'customer_number': 428, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 85711, 'browse_history': [{'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_1097', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 48, 944186), 'overall_product_quantity': 36, 'overall_in_shopping_cart': 36, 'total_different_products': 5}
2025-04-19 02:12:48 root         INFO     Produced record 49662503229482431778552339177849256363040671282671648770 to Shard shardId-000000000000


2025-04-19 02:12:48 root         INFO     Read User Session {'session_id': 'd0e68cfb-5b4e-4401-b6c0-effa3df8bac7', 'customer_number': 456, 'city': 'Hatfield', 'country': 'South Africa', 'credit_limit': 85843, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49662502041677840269212126548014083905195020425260695570
2025-04-19 02:12:48 root         INFO     Processed User Session {'session_id': 'd0e68cfb-5b4e-4401-b6c0-effa3df8bac7', 'customer_number': 456, 'city': 'Hatfield', 'country': 'South Africa', 'credit_limit': 85843, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 48, 975056), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:12:48 root         INFO     Produced record 49662503229482431778552339177873434879432963866165772290 to Shard shardId-000000000000


2025-04-19 02:12:49 root         INFO     Read User Session {'session_id': '93027d35-f80e-47c2-ab4c-ad439c7dc7ed', 'customer_number': 261, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 65320, 'browse_history': [{'product_code': 'S12_4473', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S72_1253', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_2887', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49662502041700141014410657134114132510475389161047064610
2025-04-19 02:12:49 root         INFO     Processed User Session {'session_id': '93027d35-f80e-47c2-ab4c-ad439c7dc7ed', 'customer_number': 261, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 65320, 'browse_history': [{'product_code': 'S12_4473', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S72_1253', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_2887', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 49, 133100), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 17, 'total_different_products': 5}
2025-04-19 02:12:49 root         INFO     Produced record 49662503229504732523750869801162459547698596986985906194 to Shard shardId-000000000001


2025-04-19 02:12:49 root         INFO     Read User Session {'session_id': '33412ccc-8746-4777-8705-bf723979db4d', 'customer_number': 156, 'city': 'Reggio Emilia', 'country': 'Italy', 'credit_limit': 67855, 'browse_history': [{'product_code': 'S24_1785', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_4620', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49662502041700141014410657136047204896039183341706018850
2025-04-19 02:12:49 root         INFO     Processed User Session {'session_id': '33412ccc-8746-4777-8705-bf723979db4d', 'customer_number': 156, 'city': 'Reggio Emilia', 'country': 'Italy', 'credit_limit': 67855, 'browse_history': [{'product_code': 'S24_1785', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_4620', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 49, 216417), 'overall_product_quantity': 4, 'overall_in_shopping_cart': 4, 'total_different_products': 2}
2025-04-19 02:12:49 root         INFO     Produced record 49662503229504732523750869801236204022695089366642982930 to Shard shardId-000000000001


2025-04-19 02:12:49 root         INFO     Read User Session {'session_id': '4a297368-e3a4-473e-b742-f20e44cb4567', 'customer_number': 113, 'city': 'Manchester', 'country': 'UK', 'credit_limit': 17828, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2000', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657136444941490692396752501211170
2025-04-19 02:12:49 root         INFO     Processed User Session {'session_id': '4a297368-e3a4-473e-b742-f20e44cb4567', 'customer_number': 113, 'city': 'Manchester', 'country': 'UK', 'credit_limit': 17828, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2000', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 49, 241856), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 5, 'total_different_products': 2}
2025-04-19 02:12:49 root         INFO     Produced record 49662503229504732523750869801265218242365840466835931154 to Shard shardId-000000000001


2025-04-19 02:12:49 root         INFO     Read User Session {'session_id': '6758978a-f6a4-4935-9828-cce9b6e69ce9', 'customer_number': 492, 'city': 'Warszawa', 'country': 'Poland', 'credit_limit': 35146, 'browse_history': [{'product_code': 'S24_1628', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2972', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3969', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657136500552078394669831976648738
2025-04-19 02:12:49 root         INFO     Processed User Session {'session_id': '6758978a-f6a4-4935-9828-cce9b6e69ce9', 'customer_number': 492, 'city': 'Warszawa', 'country': 'Poland', 'credit_limit': 35146, 'browse_history': [{'product_code': 'S24_1628', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2972', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3969', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 49, 273184), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 3, 'total_different_products': 4}
2025-04-19 02:12:49 root         INFO     Produced record 49662503229504732523750869801286978907118903791980642322 to Shard shardId-000000000001


2025-04-19 02:12:49 root         INFO     Read User Session {'session_id': 'c2c58e1f-944f-4b94-87eb-504cf5be42a3', 'customer_number': 266, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 92474, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_1938', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49662502041722441759609187744302028071577271347047301170
2025-04-19 02:12:49 root         INFO     Processed User Session {'session_id': 'c2c58e1f-944f-4b94-87eb-504cf5be42a3', 'customer_number': 266, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 92474, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_1938', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 49, 377761), 'overall_product_quantity': 37, 'overall_in_shopping_cart': 14, 'total_different_products': 5}
2025-04-19 02:12:49 root         INFO     Produced record 49662503229504732523750869801376439417770386350908899346 to Shard shardId-000000000001


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '89b04d03-012b-4759-8b52-94d8581f680c', 'customer_number': 226, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 50824, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_3969', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_2432', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595921862322896081941914043023362
